Username,Rank,CurrConSolved,time_taken,total_fail,ContestCnt,Total_solved,CurrRating,rating_jump,Reputation,active_days,rule_score,lof_normalized,final_score,suspicious,rating_bucket,triggered_rules
payalm2009,340,4,3130,1,2,162,1771,203,0,7,3.0,0.09835759572418516,3.098357595724185,True,C (1600-1800),Near-zero active time with high score
omsalunkhe2507,5566,3,3681,2,4,51,1450,-1,0,48,3.0,0.09834300549070844,3.0983430054907086,True,D (<1600),Near-zero active time with high score
Minori1234,4197,3,6667,6,2,100,1945,309,0,7,3.0,0.09806213192508152,3.0980621319250816,True,B (1800-2000),Near-zero active time with high score
Abhi_parsaniya,4018,3,5315,1,2,351,1534,120,0,35,3.0,0.09771732458375179,3.0977173245837517,True,D (<1600),Near-zero active time with high score
pujitha987,3508,3,2533,1,4,193,1575,162,0,42,3.0,0.09736916565543925,3.097369165655439,True,D (<1600),Near-zero active time with high score
vishal_parsec,1480,4,8001,11,1,263,1704,-1,0,0,3.0,0.09701987642694554,3.0970198764269457,True,C (1600-1800),Near-zero active time with high score
JzH9FWhXTs,7400,3,5019,2,1,140,1581,-1,0,0,3.0,0.09671783701522627,3.0967178370152264,True,D (<1600),Near-zero active time with high score
Anshu_Prajapati029,1643,3,2815,1,6,200,1806,172,0,28,3.0,0.09563104489195423,3.095631044891954,True,B (1800-2000),Near-zero active time with high score
om2505,5293,3,3527,3,2,5,1538,-72,0,7,3.0,0.09561394033872138,3.0956139403387213,True,D (<1600),Near-zero active time with high score
Abhinaykrishna_60,739,4,4519,4,3,552,1960,271,0,21,3.0,0.0954694190465598,3.0954694190465597,True,B (1800-2000),Near-zero active time with high score
AsciiHermit,1468,4,7385,15,1,554,1705,-1,0,0,3.0,0.09530692633881649,3.0953069263388167,True,C (1600-1800),Near-zero active time with high score
CodeByManish,2523,3,3595,0,5,108,1672,231,0,21,3.0,0.09461598773316623,3.094615987733166,True,C (1600-1800),Near-zero active time with high score
theatulgupta,3994,3,5283,1,5,458,1750,112,0,49,3.0,0.0945657600710483,3.094565760071048,True,C (1600-1800),Near-zero active time with high score
XNxcLymlzM,1244,4,8335,13,2,147,1615,177,0,7,3.0,0.09450621582108751,3.0945062158210876,True,C (1600-1800),Near-zero active time with high score
KevinYu321,4614,3,6591,5,4,119,1704,141,0,35,3.0,0.09384753644671479,3.093847536446715,True,C (1600-1800),Near-zero active time with high score
AdityaPandey-Dev,3300,3,2404,0,7,277,1504,27,0,28,3.0,0.0937964090882381,3.093796409088238,True,D (<1600),Near-zero active time with high score
nidhi2908,8258,3,5898,3,3,10,1476,15,0,36,3.0,0.09366538864602891,3.093665388646029,True,D (<1600),Near-zero active time with high score
naharkalita08,8280,3,5932,3,2,5,1579,7,0,14,3.0,0.09364318933782145,3.0936431893378216,True,D (<1600),Near-zero active time with high score
K_Srinidhi15,1487,3,1934,0,7,182,1651,121,0,36,3.0,0.09350286284883513,3.093502862848835,True,C (1600-1800),Near-zero active time with high score
pushpak96,6924,3,4608,5,2,229,1533,-55,0,14,3.0,0.09331266049546182,3.093312660495462,True,D (<1600),Near-zero active time with high score
piyushkumar9973,8568,3,6868,7,2,503,1537,54,1,7,3.0,0.09327454383157363,3.0932745438315736,True,D (<1600),Near-zero active time with high score
reck98,2661,3,1988,1,3,108,1809,118,0,14,3.0,0.09299095177128844,3.0929909517712884,True,B (1800-2000),Near-zero active time with high score
Abhishekdixit75,1200,3,4581,0,6,284,2287,788,149,28,3.0,0.09298012210257794,3.092980122102578,True,S (2200+),Near-zero active time with high score
satishojhaa,214,4,3330,2,6,697,1956,376,4,28,3.0,0.092960072796338,3.092960072796338,True,B (1800-2000),Near-zero active time with high score
roychon,4084,3,6334,4,2,828,1467,-160,0,49,3.0,0.09288209824744705,3.092882098247447,True,D (<1600),Near-zero active time with high score
sandhiya1602,1964,3,3448,3,6,644,1991,338,0,28,3.0,0.09271457995781396,3.092714579957814,True,B (1800-2000),Near-zero active time with high score
xrM4xM1cWx,5928,3,3907,2,2,4,1546,-55,0,7,3.0,0.09260636733706279,3.092606367337063,True,D (<1600),Near-zero active time with high score
saurav_chauhan2003,6771,3,4492,3,3,220,1632,40,0,14,3.0,0.09246587720725896,3.092465877207259,True,C (1600-1800),Near-zero active time with high score
Mai_Suresh,4095,3,5393,1,2,150,1572,-60,0,7,3.0,0.0922688025434997,3.0922688025435,True,D (<1600),Near-zero active time with high score
Rawnblade,373,4,4201,1,1,472,1742,-50,10,0,3.0,0.09214279317902306,3.092142793179023,True,C (1600-1800),Near-zero active time with high score
nxPINMKzFa,4334,3,7411,9,4,92,1666,187,0,21,3.0,0.09207083193065059,3.0920708319306507,True,C (1600-1800),Near-zero active time with high score
user6287i,1152,4,5332,2,1,657,1721,-1,0,0,3.0,0.09184726135292037,3.09184726135292,True,C (1600-1800),Near-zero active time with high score
jaishree_024,5785,3,3820,1,4,222,1515,24,0,14,3.0,0.09173046167960411,3.091730461679604,True,D (<1600),Near-zero active time with high score
Aditya1Ahlawat,1566,3,4705,0,4,315,1751,173,0,28,3.0,0.09136186577178622,3.0913618657717863,True,C (1600-1800),Near-zero active time with high score
Rohit2028,8195,3,5820,3,4,120,1472,-101,0,14,3.0,0.09118826056460547,3.0911882605646053,True,D (<1600),Near-zero active time with high score
243TA05058,8109,3,5667,3,1,140,1573,-1,0,0,3.0,0.09046481906976389,3.090464819069764,True,D (<1600),Near-zero active time with high score
Varshapatel06,677,4,5348,1,6,193,1558,-194,0,22,3.0,0.09046474385059355,3.0904647438505934,True,D (<1600),Near-zero active time with high score
kartikeyjangir,4238,3,6814,5,3,170,1878,262,0,8,3.0,0.09038391506167529,3.0903839150616754,True,B (1800-2000),Near-zero active time with high score
codeforcesbetter,4364,3,3018,2,2,139,1630,4,0,6,3.0,0.08995006049078841,3.0899500604907884,True,C (1600-1800),Near-zero active time with high score
Yuvraj_Singh_21,2997,3,4870,4,2,52,1835,341,0,7,3.0,0.08990175493088293,3.089901754930883,True,B (1800-2000),Near-zero active time with high score
Aditya_Sharma821,6393,3,4210,1,9,339,1636,64,0,42,3.0,0.08974795695840809,3.089747956958408,True,C (1600-1800),Near-zero active time with high score
talosxodo,8504,3,6537,4,7,81,1548,-40,0,36,3.0,0.08971020686706363,3.0897102068670637,True,D (<1600),Near-zero active time with high score
shubhbadonia,7871,3,5422,1,3,360,1559,25,0,28,3.0,0.08968865141511426,3.089688651415114,True,D (<1600),Near-zero active time with high score
EakanshKumar,4401,3,3038,2,4,274,1884,221,0,20,3.0,0.08946522252431735,3.0894652225243173,True,B (1800-2000),Near-zero active time with high score
Ashwani_777,2776,3,4601,3,1,141,1829,172,0,0,3.0,0.08877110618722836,3.0887711061872283,True,B (1800-2000),Near-zero active time with high score
aradhyav,1388,3,1508,0,3,235,1756,238,0,7,3.0,0.0884893765953283,3.0884893765953283,True,C (1600-1800),Near-zero active time with high score
olCR9skjAI,8239,3,5872,5,4,9,1551,63,0,21,3.0,0.08844882421037326,3.0884488242103734,True,D (<1600),Near-zero active time with high score
AvnashKumar,797,4,4732,2,4,356,1573,131,0,14,3.0,0.08837980432115226,3.088379804321152,True,D (<1600),Near-zero active time with high score
snehitsabale2108,691,4,4381,0,8,116,1943,301,0,42,3.0,0.08824914299967887,3.088249142999679,True,B (1800-2000),Near-zero active time with high score
NickViaTexas,884,4,4589,4,4,133,1898,262,0,28,3.0,0.08818447620597765,3.088184476205978,True,B (1800-2000),Near-zero active time with high score
bBkyEmGfTA,3809,3,5089,0,3,237,1709,171,0,7,3.0,0.0881626496758936,3.0881626496758936,True,C (1600-1800),Near-zero active time with high score
ks12004,5355,3,3561,3,1,476,1609,-1,0,0,3.0,0.08816011298336093,3.088160112983361,True,C (1600-1800),Near-zero active time with high score
killerer1122,2804,3,3954,0,6,97,1662,106,0,35,3.0,0.08793665948669208,3.087936659486692,True,C (1600-1800),Near-zero active time with high score
BGNomKMbS7,6694,3,4423,1,1,3,1590,-1,0,0,3.0,0.08787843392465408,3.087878433924654,True,D (<1600),Near-zero active time with high score
aryaa-tn,6688,3,4418,1,6,14,1552,72,0,28,3.0,0.08787774336862601,3.087877743368626,True,D (<1600),Near-zero active time with high score
FpXpsBzGCz,6662,3,4404,1,5,12,1565,73,0,28,3.0,0.0878542420326067,3.0878542420326065,True,D (<1600),Near-zero active time with high score
akash_incode,2966,3,4144,3,2,277,1552,137,1,0,3.0,0.08761868364035243,3.0876186836403523,True,D (<1600),Near-zero active time with high score
Ketan835985,3117,3,5016,3,3,410,1640,227,0,35,3.0,0.08761472316852717,3.087614723168527,True,C (1600-1800),Near-zero active time with high score
dPOjn8SoXK,7566,3,5161,4,3,7,1589,9,0,14,3.0,0.08745622847885914,3.0874562284788594,True,D (<1600),Near-zero active time with high score
new_wen_new,2947,3,4812,2,1,178,1989,337,0,0,3.0,0.08720254569657178,3.087202545696572,True,B (1800-2000),Near-zero active time with high score
mayankrathore1608,3997,3,2823,1,7,436,1760,180,0,42,3.0,0.08714607240998784,3.087146072409988,True,C (1600-1800),Near-zero active time with high score
gGbpnf49N8,8376,3,6113,4,2,3,1502,-69,0,7,3.0,0.08693890809364331,3.0869389080936434,True,D (<1600),Near-zero active time with high score
charleyqjy,1830,3,3229,3,1,363,2131,444,0,0,3.0,0.0868083497507282,3.0868083497507284,True,A (2000-2200),Near-zero active time with high score
1KmXjgIY9q,1030,4,5008,4,6,257,1783,151,0,42,3.0,0.08651963119374613,3.086519631193746,True,C (1600-1800),Near-zero active time with high score
Shiwani_385,5142,3,3449,0,3,136,1615,93,0,42,3.0,0.0864220552879543,3.0864220552879544,True,C (1600-1800),Near-zero active time with high score
Jeevisri06,8342,3,6033,4,6,464,1632,50,0,42,3.0,0.08641875067285909,3.086418750672859,True,C (1600-1800),Near-zero active time with high score
qhe71,1060,4,5635,1,3,583,1827,233,0,7,3.0,0.08640596001904167,3.0864059600190417,True,B (1800-2000),Near-zero active time with high score
FTUYLDkVI0,340,4,4025,2,4,327,1962,480,0,35,3.0,0.08625608425588532,3.0862560842558855,True,B (1800-2000),Near-zero active time with high score
harshgupta38,498,4,4738,0,7,444,1520,-111,1,42,3.0,0.08613987095513244,3.0861398709551326,True,D (<1600),Near-zero active time with high score
joelchong,977,4,6618,5,9,427,1852,193,0,36,3.0,0.08525968103569057,3.0852596810356907,True,B (1800-2000),Near-zero active time with high score
ishan_0777,3994,3,2822,0,2,168,1699,66,0,6,3.0,0.08505740476674993,3.08505740476675,True,C (1600-1800),Near-zero active time with high score
scarybot,1232,3,5127,5,1,184,1700,-15,0,0,3.0,0.08488334335835165,3.0848833433583516,True,C (1600-1800),Near-zero active time with high score
Samay2510,8586,3,6985,7,2,171,1538,54,0,7,3.0,0.08432836159374144,3.0843283615937414,True,D (<1600),Near-zero active time with high score
bmsb165,3855,3,5947,2,1,55,1657,26,0,0,3.0,0.08423803172329691,3.084238031723297,True,C (1600-1800),Near-zero active time with high score
aniket091,2436,3,4140,1,4,158,1602,188,0,42,3.0,0.08402973685411458,3.0840297368541147,True,C (1600-1800),Near-zero active time with high score
AtinKumarGupta,844,4,5980,5,4,187,1712,159,0,22,3.0,0.08385363897216691,3.083853638972167,True,C (1600-1800),Near-zero active time with high score
asharbhai,1339,3,1511,0,2,119,1890,113,0,42,3.0,0.08381667042368456,3.0838166704236847,True,B (1800-2000),Near-zero active time with high score
MFmqUkDOzj,5457,3,3629,4,1,117,1607,-1,0,0,3.0,0.08328667738485263,3.0832866773848524,True,C (1600-1800),Near-zero active time with high score
Mathin_6381,552,4,3930,2,2,132,1880,139,0,0,3.0,0.08291848701115319,3.082918487011153,True,B (1800-2000),Near-zero active time with high score
S_Jeevapriya,4069,3,6295,3,3,78,1646,106,0,35,3.0,0.08274187137561934,3.082741871375619,True,C (1600-1800),Near-zero active time with high score
dawnorak,3857,3,5135,2,5,314,1788,204,0,42,3.0,0.08242920513721569,3.0824292051372155,True,C (1600-1800),Near-zero active time with high score
leonxlian,5015,3,3369,4,1,20,1614,-1,0,0,3.0,0.08209304488102848,3.0820930448810286,True,C (1600-1800),Near-zero active time with high score
Grazen,2594,3,3682,2,1,86,1665,-1,0,0,3.0,0.08192809455615326,3.081928094556153,True,C (1600-1800),Near-zero active time with high score
py3030223,1241,4,7725,9,2,227,1636,-81,0,7,3.0,0.08170526367770875,3.081705263677709,True,C (1600-1800),Near-zero active time with high score
3duard0,206,4,3259,2,4,1523,1710,116,329,14,3.0,0.08161315412325981,3.08161315412326,True,C (1600-1800),Near-zero active time with high score
rajkumarbxr78,4692,3,3201,1,8,645,1808,210,0,49,3.0,0.08130874356160127,3.081308743561601,True,B (1800-2000),Near-zero active time with high score
Sasanka_Allamaraju,2958,3,4820,0,2,152,1810,184,0,8,3.0,0.08079584295987664,3.0807958429598767,True,B (1800-2000),Near-zero active time with high score
dassrijan76,3384,3,4611,1,3,206,1684,97,0,14,3.0,0.08061750648674118,3.080617506486741,True,C (1600-1800),Near-zero active time with high score
hebehebe,1030,4,6943,6,1,315,2121,394,0,0,3.0,0.08010876055488228,3.0801087605548823,True,A (2000-2200),Near-zero active time with high score
adityabirla27,3355,3,5312,2,4,87,1824,271,33,42,3.0,0.0798310596582676,3.0798310596582676,True,B (1800-2000),Near-zero active time with high score
S_Niraj,4333,3,3004,2,4,83,1496,61,0,21,3.0,0.07950275657837541,3.0795027565783752,True,D (<1600),Near-zero active time with high score
Musturu_Abhinay_Reddy,3929,3,5226,0,3,343,1611,150,0,28,3.0,0.07946495106663659,3.0794649510666368,True,C (1600-1800),Near-zero active time with high score
Dwarkesh_Vaghasiya,5104,2,1114,0,8,412,1511,0,0,442,3.0,0.0792631423932299,3.0792631423932297,True,D (<1600),Zero rating jump high rating
Shivam_cooddee,9950,2,2219,0,1,162,1555,0,0,0,3.0,0.07919899345990211,3.0791989934599022,True,D (<1600),Zero rating jump high rating
basiccoder,2786,3,4616,1,4,253,1405,-91,0,21,3.0,0.07893498022543127,3.0789349802254313,True,D (<1600),Near-zero active time with high score
avwu0611,4583,3,6374,4,1,230,1622,-1,0,0,3.0,0.07885111039727064,3.0788511103972707,True,C (1600-1800),Near-zero active time with high score
Divyacode7,4644,3,6884,7,2,150,1627,5,0,7,3.0,0.0787419478651533,3.0787419478651534,True,C (1600-1800),Near-zero active time with high score
kelvinlee200113,8596,3,7104,7,2,427,1674,17,1,7,3.0,0.07856284031868915,3.078562840318689,True,C (1600-1800),Near-zero active time with high score
manognan2046,4270,3,5616,2,2,373,1592,94,0,7,3.0,0.07826323659022248,3.0782632365902223,True,D (<1600),Near-zero active time with high score
mystic14,2572,3,4307,0,2,179,1804,260,0,8,3.0,0.07821051632542189,3.078210516325422,True,B (1800-2000),Near-zero active time with high score
Saswat-Rath,1795,3,3165,2,7,296,2155,546,7,42,3.0,0.0782068825866423,3.078206882586642,True,A (2000-2200),Near-zero active time with high score
vk_vivek6,1037,4,5527,1,6,150,1829,226,1,49,3.0,0.07818067437637752,3.0781806743763775,True,B (1800-2000),Near-zero active time with high score
kundan241030428,6699,3,4426,0,5,38,1530,54,0,22,3.0,0.07811531295681139,3.0781153129568115,True,D (<1600),Near-zero active time with high score
joshhwuu,6239,3,4107,2,2,300,1542,80,0,21,3.0,0.07795347700501513,3.077953477005015,True,D (<1600),Near-zero active time with high score
nqtryhard,1109,4,5867,4,2,58,1690,-35,0,7,3.0,0.07787323779692393,3.077873237796924,True,C (1600-1800),Near-zero active time with high score
Kathirvel_57,6689,3,4419,0,5,24,1445,10,0,49,3.0,0.07786905239345486,3.0778690523934547,True,D (<1600),Near-zero active time with high score
AMSCU4AIE25061,6641,3,4386,1,5,9,1518,47,0,14,3.0,0.07758167011943634,3.0775816701194363,True,D (<1600),Near-zero active time with high score
Unte5R6Hw0,1626,3,2234,1,2,172,1827,89,0,14,3.0,0.07663885920276749,3.0766388592027676,True,B (1800-2000),Near-zero active time with high score
yujun309,2785,3,4614,1,4,58,1630,150,0,14,3.0,0.07661793415001417,3.076617934150014,True,C (1600-1800),Near-zero active time with high score
virani94,4016,3,2833,0,6,235,1661,144,0,28,3.0,0.07660879799234963,3.0766087979923498,True,C (1600-1800),Near-zero active time with high score
Santhi_777,2845,3,4013,1,10,207,1703,167,0,42,3.0,0.07656112594711795,3.076561125947118,True,C (1600-1800),Near-zero active time with high score
S-123_,704,4,4420,2,1,459,1754,-1,0,0,3.0,0.0762439530667797,3.0762439530667796,True,C (1600-1800),Near-zero active time with high score
COAacjKeI8,5081,2,4910,0,1,141,1614,0,0,0,3.0,0.07586936585042647,3.0758693658504264,True,C (1600-1800),Zero rating jump high rating
xxman26utdxx,833,4,5955,3,2,717,1560,-59,0,14,3.0,0.07556940994639554,3.0755694099463957,True,D (<1600),Near-zero active time with high score
no-fame,2484,3,4198,1,8,136,1505,9,0,36,3.0,0.0755136580252446,3.0755136580252445,True,D (<1600),Near-zero active time with high score
charishmaaddagiri11,7141,3,4795,4,2,65,1526,-59,0,7,3.0,0.07549103066459703,3.075491030664597,True,D (<1600),Near-zero active time with high score
Tushar_Kapoor,6126,3,4035,2,8,190,1599,101,0,36,3.0,0.0754536104276139,3.075453610427614,True,D (<1600),Near-zero active time with high score
sivo_0,432,4,3486,2,2,232,1648,234,0,49,3.0,0.0753342515076407,3.0753342515076407,True,C (1600-1800),Near-zero active time with high score
vishnuvijayan3,6624,3,4371,2,3,8,1624,32,0,7,3.0,0.07530651346770542,3.0753065134677056,True,C (1600-1800),Near-zero active time with high score
user_x_321,4595,3,3138,4,1,59,1621,-1,2,0,3.0,0.07525286373435763,3.0752528637343577,True,C (1600-1800),Near-zero active time with high score
LordKai,7860,3,5409,6,5,389,1800,94,1,20,3.0,0.0752128930885616,3.075212893088562,True,C (1600-1800),Near-zero active time with high score
rahulm31304,6028,3,3969,0,2,122,1573,73,0,8,3.0,0.07514608590990025,3.0751460859099002,True,D (<1600),Near-zero active time with high score
Astaroth,1556,3,2544,2,2,607,1869,136,0,21,3.0,0.07500243368099194,3.075002433680992,True,B (1800-2000),Near-zero active time with high score
Ganesh-23891A05E5,4217,3,6727,7,7,269,1717,56,0,28,3.0,0.07499157070561537,3.0749915707056155,True,C (1600-1800),Near-zero active time with high score
siriginidipavan,3134,3,5045,2,5,220,1669,118,0,28,3.0,0.07498022427106511,3.0749802242710653,True,C (1600-1800),Near-zero active time with high score
RishithaSrija9,5324,3,3542,0,3,98,1653,10,0,21,3.0,0.07485603897815912,3.074856038978159,True,C (1600-1800),Near-zero active time with high score
